term	name
GO:1905897	regulation of response to endoplasmic reticulum stress
GO:1905898	positive regulation of response to endoplasmic reticulum stress
GO:1905906	regulation of amyloid fibril formation
GO:1905908	positive regulation of amyloid fibril formation
GO:1905915	regulation of cell differentiation involved in phenotypic switching
GO:1905917	positive regulation of cell differentiation involved in phenotypic switching
GO:1905930	regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching
GO:1905932	positive regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching
GO:1905933	regulation of cell fate determination
GO:1905952	regulation of lipid localization
GO:1905953	negative regulation of lipid localization
GO:1905954	positive regulation of lipid localization
GO:1905957	regulation of cellular response to alcohol
GO:1905958	negative regulation of cellular response to alcohol
GO:1905959	positive regulation of cellular response to alcohol
GO:1990001	inhibition of cysteine-type endopeptidase activity involved in apoptotic process
GO:1990019	protein storage vacuole organization
GO:1990059	fruit valve development
GO:1990066	energy quenching
GO:1990067	intrachromosomal DNA recombination
GO:1990089	response to nerve growth factor
GO:1990090	cellular response to nerve growth factor stimulus
GO:1990110	callus formation
GO:1990120	obsolete messenger ribonucleoprotein complex assembly
GO:1990138	neuron projection extension
GO:1990164	obsolete histone H2A phosphorylation
GO:1990169	stress response to copper ion
GO:1990170	stress response to cadmium ion
GO:1990248	obsolete regulation of transcription from RNA polymerase II promoter in response to DNA damage
GO:1990258	obsolete histone glutamine methylation
GO:1990266	neutrophil migration
GO:1990388	xylem-to-phloem iron transport
GO:1990426	mitotic recombination-dependent replication fork processing
GO:1990440	obsolete positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress
GO:1990481	mRNA pseudouridine synthesis
GO:1990505	mitotic DNA replication maintenance of fidelity
GO:1990542	mitochondrial transmembrane transport
GO:1990559	mitochondrial coenzyme A transmembrane transport
GO:1990573	potassium ion import across plasma membrane
GO:1990579	peptidyl-serine trans-autophosphorylation
GO:1990641	response to iron ion starvation
GO:1990734	astral microtubule anchoring at mitotic spindle pole body
GO:1990748	cellular detoxification
GO:1990778	protein localization to cell periphery
GO:1990822	basic amino acid transmembrane transport
GO:1990823	response to leukemia inhibitory factor
GO:1990830	cellular response to leukemia inhibitory factor
GO:1990832	slow axonal transport
GO:1990834	response to odorant
GO:1990845	adaptive thermogenesis
GO:1990928	response to amino acid starvation
GO:1990937	xylan acetylation
GO:2000001	regulation of DNA damage checkpoint
GO:2000008	regulation of protein localization to cell surface
GO:2000010	positive regulation of protein localization to cell surface
GO:2000011	regulation of adaxial/abaxial pattern formation
GO:2000012	regulation of auxin polar transport
GO:2000014	regulation of endosperm development
GO:2000022	regulation of jasmonic acid mediated signaling pathway
GO:2000023	regulation of lateral root development
GO:2000024	regulation of leaf development
GO:2000026	regulation of multicellular organismal development
GO:2000027	regulation of animal organ morphogenesis
GO:2000028	regulation of photoperiodism, flowering
GO:2000029	regulation of proanthocyanidin biosynthetic process
GO:2000030	regulation of response to red or far red light
GO:2000031	regulation of salicylic acid mediated signaling pathway
GO:2000032	regulation of secondary shoot formation
GO:2000033	regulation of seed dormancy process
GO:2000034	regulation of seed maturation
GO:2000035	regulation of stem cell division
GO:2000036	regulation of stem cell population maintenance
GO:2000037	regulation of stomatal complex patterning
GO:2000038	regulation of stomatal complex development
GO:2000045	regulation of G1/S transition of mitotic cell cycle
GO:2000047	regulation of cell-cell adhesion mediated by cadherin
GO:2000050	regulation of non-canonical Wnt signaling pathway
GO:2000051	negative regulation of non-canonical Wnt signaling pathway
GO:2000058	regulation of ubiquitin-dependent protein catabolic process
GO:2000059	negative regulation of ubiquitin-dependent protein catabolic process
GO:2000060	positive regulation of ubiquitin-dependent protein catabolic process
GO:2000067	regulation of root morphogenesis
GO:2000068	regulation of defense response to insect
GO:2000069	regulation of post-embryonic root development
GO:2000070	regulation of response to water deprivation
GO:2000071	regulation of defense response by callose deposition
GO:2000082	regulation of L-ascorbic acid biosynthetic process
GO:2000095	regulation of Wnt signaling pathway, planar cell polarity pathway
GO:2000104	negative regulation of DNA-templated DNA replication
GO:2000105	positive regulation of DNA-templated DNA replication
GO:2000106	regulation of leukocyte apoptotic process
GO:2000107	negative regulation of leukocyte apoptotic process
GO:2000112	obsolete regulation of cellular macromolecule biosynthetic process
GO:2000113	obsolete negative regulation of cellular macromolecule biosynthetic process
GO:2000114	regulation of establishment of cell polarity
GO:2000116	regulation of cysteine-type endopeptidase activity
GO:2000117	negative regulation of cysteine-type endopeptidase activity
GO:2000121	regulation of removal of superoxide radicals
GO:2000122	negative regulation of stomatal complex development
GO:2000123	positive regulation of stomatal complex development
GO:2000134	negative regulation of G1/S transition of mitotic cell cycle
GO:2000142	regulation of DNA-templated transcription initiation
GO:2000144	positive regulation of DNA-templated transcription initiation
GO:2000145	regulation of cell motility
GO:2000146	negative regulation of cell motility
GO:2000147	positive regulation of cell motility
GO:2000152	regulation of ubiquitin-specific protease activity
GO:2000158	positive regulation of ubiquitin-specific protease activity
GO:2000167	regulation of planar cell polarity pathway involved in neural tube closure
GO:2000171	negative regulation of dendrite development
GO:2000177	regulation of neural precursor cell proliferation
GO:2000178	negative regulation of neural precursor cell proliferation
GO:2000179	positive regulation of neural precursor cell proliferation
GO:2000191	regulation of fatty acid transport
GO:2000197	regulation of ribonucleoprotein complex localization
GO:2000209	regulation of anoikis
GO:2000210	positive regulation of anoikis
GO:2000214	regulation of proline metabolic process
GO:2000215	negative regulation of proline metabolic process
GO:2000217	regulation of invasive growth in response to glucose limitation
GO:2000219	positive regulation of invasive growth in response to glucose limitation
GO:2000220	regulation of pseudohyphal growth
GO:2000232	regulation of rRNA processing
GO:2000234	positive regulation of rRNA processing
GO:2000241	regulation of reproductive process
GO:2000242	negative regulation of reproductive process
GO:2000243	positive regulation of reproductive process
GO:2000249	obsolete regulation of actin cytoskeleton reorganization
GO:2000251	obsolete positive regulation of actin cytoskeleton reorganization
GO:2000273	positive regulation of signaling receptor activity
GO:2000278	regulation of DNA biosynthetic process
GO:2000279	negative regulation of DNA biosynthetic process
GO:2000280	regulation of root development
GO:2000282	regulation of cellular amino acid biosynthetic process
GO:2000283	negative regulation of amino acid biosynthetic process
GO:2000303	regulation of ceramide biosynthetic process
GO:2000306	positive regulation of photomorphogenesis
GO:2000341	regulation of chemokine (C-X-C motif) ligand 2 production
GO:2000343	positive regulation of chemokine (C-X-C motif) ligand 2 production
GO:2000377	regulation of reactive oxygen species metabolic process
GO:2000378	negative regulation of reactive oxygen species metabolic process
GO:2000379	positive regulation of reactive oxygen species metabolic process
GO:2000380	regulation of mesoderm development
GO:2000381	negative regulation of mesoderm development
GO:2000573	positive regulation of DNA biosynthetic process
GO:2000574	obsolete regulation of microtubule motor activity
GO:2000576	obsolete positive regulation of microtubule motor activity
GO:2000580	obsolete regulation of microtubule motor activity, plus-end-directed
GO:2000582	obsolete positive regulation of microtubule motor activity, plus-end-directed
GO:2000603	regulation of secondary growth
GO:2000605	positive regulation of secondary growth
GO:2000618	obsolete regulation of histone H4-K16 acetylation
GO:2000619	obsolete negative regulation of histone H4-K16 acetylation
GO:2000621	regulation of DNA replication termination
GO:2000628	regulation of miRNA metabolic process
GO:2000630	positive regulation of miRNA metabolic process
GO:2000634	regulation of primary miRNA processing
GO:2000636	positive regulation of primary miRNA processing
GO:2000637	positive regulation of miRNA-mediated gene silencing
GO:2000641	regulation of early endosome to late endosome transport
GO:2000643	positive regulation of early endosome to late endosome transport
GO:2000644	regulation of receptor catabolic process
GO:2000646	positive regulation of receptor catabolic process
GO:2000647	negative regulation of stem cell proliferation
GO:2000648	positive regulation of stem cell proliferation
GO:2000649	regulation of sodium ion transmembrane transporter activity
GO:2000651	positive regulation of sodium ion transmembrane transporter activity
